userid,avg_course_viewed,avg_attempt_viewed,avg_submission_status_viewed,avg_s_all,cluster
32198,0.8194444444444444,0.0,0.6111111111111112,3.013888888888889,0
23782,0.20833333333333334,0.0,0.16666666666666666,0.5416666666666666,0
36595,0.4375,0.0,0.1875,0.8958333333333334,0
36406,0.6875,0.0,0.7291666666666666,3.875,0
35540,9.34375,2.9270833333333335,1.9895833333333333,27.84375,2
36821,0.14583333333333334,0.0,0.14583333333333334,0.625,0
30736,2.1666666666666665,2.9166666666666665,0.3125,9.458333333333334,0
24956,0.6166666666666667,0.21666666666666667,0.025,1.8333333333333333,0
31716,0.5208333333333334,0.0,0.0625,1.0208333333333333,0
24543,4.666666666666667,4.25,5.611111111111111,45.763888888888886,1
37158,0.16666666666666666,0.0,0.0,0.2916666666666667,0
23639,0.3958333333333333,9.3125,0.75,13.479166666666666,2
33472,4.805555555555555,11.569444444444445,4.625,40.861111111111114,1
36162,0.20833333333333334,0.59375,0.0625,1.1041666666666667,0
24315,1.2222222222222223,0.125,0.9722222222222222,5.569444444444445,0
21424,0.9722222222222222,1.3888888888888888,0.6388888888888888,6.027777777777778,0
21258,0.20833333333333334,0.0,0.16666666666666666,0.6944444444444444,0
29019,2.8958333333333335,0.0,2.4166666666666665,12.270833333333334,0
29798,2.6770833333333335,1.7604166666666667,2.78125,15.75,2
36127,15.73611111111111,0.9444444444444444,9.583333333333334,45.333333333333336,1
28045,1.2291666666666667,0.0,0.28125,2.90625,0
26750,0.375,0.0,0.0,0.5833333333333334,0
24920,0.6083333333333333,0.925,0.058333333333333334,3.1166666666666667,0
35568,0.8229166666666666,1.0625,0.16666666666666666,3.7291666666666665,0
36703,0.4583333333333333,0.0,0.3541666666666667,2.0,0
36815,0.78125,0.71875,0.3541666666666667,3.1354166666666665,0
25074,1.2291666666666667,0.0,0.16666666666666666,2.84375,0
25256,1.28125,0.0,0.13541666666666666,3.9375,0
29722,1.0833333333333333,0.0,0.5972222222222222,3.2222222222222223,0
37144,0.0,0.0,0.0,0.125,0
25017,0.4861111111111111,0.0,0.125,2.513888888888889,0
24465,1.8611111111111112,0.0,1.3055555555555556,6.875,0
35972,0.125,0.0,0.0,0.9583333333333334,0
36050,2.611111111111111,2.4444444444444446,0.7916666666666666,11.083333333333334,0
34740,0.875,0.0,0.3472222222222222,3.5,0
33931,0.5833333333333334,0.0,0.5625,2.4166666666666665,0
34215,5.847222222222222,2.486111111111111,1.7361111111111112,23.069444444444443,2
36749,0.5,0.0,0.875,3.8125,0
27934,0.5,0.0,0.0,2.0833333333333335,0
35525,1.125,0.8333333333333334,0.041666666666666664,3.361111111111111,0
25784,1.0277777777777777,0.3888888888888889,0.2777777777777778,2.736111111111111,0
32310,3.1354166666666665,0.4895833333333333,3.1770833333333335,14.739583333333334,2
29789,2.1666666666666665,0.3333333333333333,1.25,8.875,0
32211,1.6666666666666667,0.0,0.20833333333333334,4.666666666666667,0
23789,1.625,2.9583333333333335,1.0625,9.291666666666666,0
34985,4.555555555555555,10.194444444444445,7.986111111111111,47.22222222222222,1
23471,0.625,0.5138888888888888,0.9305555555555556,4.638888888888889,0
29283,1.8888888888888888,2.3472222222222223,0.625,8.38888888888889,0
34025,1.7583333333333333,0.7583333333333333,1.1666666666666667,6.341666666666667,0
24890,8.666666666666666,1.8611111111111112,15.125,62.388888888888886,1
36208,0.7708333333333334,0.16666666666666666,0.6666666666666666,3.1666666666666665,0
23786,0.0625,0.0,0.0,0.08333333333333333,0
